Date;Suburb;Status;Location;Area;Minimum temperature (�C);Maximum temperature (�C);Rainfall (mm);Evaporation (mm);Sunshine (hours);Speed of maximum wind gust (km/h);Time of maximum wind gust
12/9/23;Ellenbrook;WATCH AND ACT;ELLENBROOK;CITY OF SWAN;13,08;28.08.00;0;10,02;13;39;14.40
12/9/23;Ellenbrook;WATCH AND ACT;ELLENBROOK;CITY OF SWAN;13,08;28.08.00;0;10,02;13;39;14.40
12/23/23;Jarrahdale;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;15,09;35.04.00;0;8,04;13,01;39;21.50
12/23/23;Keysbrook;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;15,05;31.05.00;0;12,06;12,07;52;NULL
12/23/23;Serpentine;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;19,08;27.06.00;0;12,06;12,07;54;22.35
12/23/23;Jarrahdale;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;15,09;35.04.00;0;8,04;13,01;39;21.50
12/23/23;Keysbrook;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;15,05;31.05.00;0;12,06;12,07;52;NULL
12/23/23;Serpentine;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;19,08;27.06.00;0;12,06;12,07;54;22.35
12/23/23;Jarrahdale;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;15,09;35.04.00;0;8,04;13,01;39;21.50
12/23/23;Keysbrook;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;15,05;31.05.00;0;12,06;12,07;52;NULL
12/23/23;Serpentine;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;19,08;27.06.00;0;12,06;12,07;54;22.35
12/23/23;Jarrahdale;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;15,09;35.04.00;0;8,04;13,01;39;21.50
12/23/23;Keysbrook;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;15,05;31.05.00;0;12,06;12,07;52;NULL
12/23/23;Serpentine;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;19,08;27.06.00;0;12,06;12,07;54;22.35
12/23/23;Jarrahdale;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;15,09;35.04.00;0;8,04;13,01;39;21.50
12/23/23;Keysbrook;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;15,05;31.05.00;0;12,06;12,07;52;NULL
12/23/23;Serpentine;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;19,08;27.06.00;0;12,06;12,07;54;22.35
1/13/24;Yanchep;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP and YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;;43;3;12,06;12,07;44;03.04
1/13/24;Wanneroo;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP and YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;23,02;40.07.00;1;11;11,03;33;00.41
1/13/24;Yanchep;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;;43;3;12,06;12,07;44;03.04
1/13/24;Wanneroo;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;23,02;40.07.00;1;11;11,03;33;00.41
1/13/24;Yanchep;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;;43;3;12,06;12,07;44;03.04
1/13/24;Wanneroo;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;23,02;40.07.00;1;11;11,03;33;00.41
1/13/24;Yanchep;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;;43;3;12,06;12,07;44;03.04
1/13/24;Wanneroo;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;23,02;40.07.00;1;11;11,03;33;00.41
1/13/24;Yanchep;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;;43;3;12,06;12,07;44;03.04
1/13/24;Wanneroo;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;23,02;40.07.00;1;11;11,03;33;00.41
1/13/24;Yanchep;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;;43;3;12,06;12,07;44;03.04
1/13/24;Wanneroo;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;23,02;40.07.00;1;11;11,03;33;00.41
1/13/24;Yanchep;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;;43;3;12,06;12,07;44;03.04
1/13/24;Wanneroo;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;23,02;40.07.00;1;11;11,03;33;00.41
1/13/24;Yanchep;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;;43;3;12,06;12,07;44;03.04
1/13/24;Wanneroo;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;23,02;40.07.00;1;11;11,03;33;00.41
1/13/24;Yanchep;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;;43;3;12,06;12,07;44;03.04
1/13/24;Wanneroo;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;23,02;40.07.00;1;11;11,03;33;00.41
1/13/24;Yanchep;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;;43;3;12,06;12,07;44;03.04
1/13/24;Wanneroo;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;23,02;40.07.00;1;11;11,03;33;00.41
1/13/24;Yanchep;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;;43;3;12,06;12,07;44;03.04
1/13/24;Wanneroo;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;23,02;40.07.00;1;11;11,03;33;00.41
2/18/24;Karrinyup;WATCH AND ACT;CARINE, GWELUP and KARRINYUP;CITY OF STIRLING;23,04;42.09.00;0;10,04;6,02;30;03.56
2/18/24;Gwelup;WATCH AND ACT;CARINE, GWELUP and KARRINYUP;CITY OF STIRLING;23,04;42.09.00;0;10,04;6,02;30;03.56
2/18/24;Stirling;WATCH AND ACT;CARINE, GWELUP and KARRINYUP;CITY OF STIRLING;23,04;42.09.00;0;10,04;6,02;30;03.56
2/18/24;Carine;WATCH AND ACT;CARINE, GWELUP and KARRINYUP;CITY OF STIRLING;23,04;42.09.00;0;10,04;6,02;30;03.56
2/18/24;Karrinyup;WATCH AND ACT;CARINE, GWELUP and KARRINYUP;CITY OF STIRLING;23,04;42.09.00;0;10,04;6,02;30;03.56
2/18/24;Gwelup;WATCH AND ACT;CARINE, GWELUP and KARRINYUP;CITY OF STIRLING;23,04;42.09.00;0;10,04;6,02;30;03.56
2/18/24;Stirling;WATCH AND ACT;CARINE, GWELUP and KARRINYUP;CITY OF STIRLING;23,04;42.09.00;0;10,04;6,02;30;03.56
2/18/24;Carine;WATCH AND ACT;CARINE, GWELUP and KARRINYUP;CITY OF STIRLING;23,04;42.09.00;0;10,04;6,02;30;03.56
1/7/24;Jarrahdale;WATCH AND ACT;OLDBURY;SHIRE OF SERPENTINE-JARRAHDALE;16,09;37.03.00;0;9,02;12,07;30;17.05
1/7/24;Oldbury;WATCH AND ACT;OLDBURY;SHIRE OF SERPENTINE-JARRAHDALE;16,07;35.01.00;0;12,06;12,07;39;16.45
1/7/24;Serpentine;WATCH AND ACT;OLDBURY;SHIRE OF SERPENTINE-JARRAHDALE;19,02;30.09.00;0;12,06;12,07;43;17.25
1/7/24;Jarrahdale;WATCH AND ACT;OLDBURY;SHIRE OF SERPENTINE-JARRAHDALE;16,09;37.03.00;0;9,02;12,07;30;17.05
1/7/24;Oldbury;WATCH AND ACT;OLDBURY;SHIRE OF SERPENTINE-JARRAHDALE;16,07;35.01.00;0;12,06;12,07;39;16.45
1/7/24;Serpentine;WATCH AND ACT;OLDBURY;SHIRE OF SERPENTINE-JARRAHDALE;19,02;30.09.00;0;12,06;12,07;43;17.25
1/7/24;Yanchep;WATCH AND ACT;Yanchep National Park;CITY OF WANNEROO;15;38.03.00;0;12,06;12,07;46;16.11
1/7/24;Wanneroo;WATCH AND ACT;Yanchep National Park;CITY OF WANNEROO;18,01;36;0;9,02;12,07;37;17.03
1/7/24;Yanchep;WATCH AND ACT;Yanchep National Park;CITY OF WANNEROO;15;38.03.00;0;12,06;12,07;46;16.11
1/7/24;Wanneroo;WATCH AND ACT;Yanchep National Park;CITY OF WANNEROO;18,01;36;0;9,02;12,07;37;17.03
1/14/24;Yanchep;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;19,06;41;0;12,06;12,07;52;11.58
1/14/24;Wanneroo;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;23,03;36.06.00;0;11,02;12,07;24;10.21
1/14/24;Yanchep;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;19,06;41;0;12,06;12,07;52;11.58
1/14/24;Wanneroo;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;23,03;36.06.00;0;11,02;12,07;24;10.21
1/14/24;Yanchep;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES of CHITTERING and GINGIN and CITY of WANNEROO;19,06;41;0;12,06;12,07;52;11.58
1/14/24;Wanneroo;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES of CHITTERING and GINGIN and CITY of WANNEROO;23,03;36.06.00;0;11,02;12,07;24;10.21
1/14/24;Pinjar;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES of CHITTERING and GINGIN and CITY of WANNEROO;23,04;41.05.00;0;11,02;12,07;52;12.29
1/14/24;Yanchep;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES of CHITTERING and GINGIN and CITY of WANNEROO;19,06;41;0;12,06;12,07;52;11.58
1/14/24;Wanneroo;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES of CHITTERING and GINGIN and CITY of WANNEROO;23,03;36.06.00;0;11,02;12,07;24;10.21
1/14/24;Pinjar;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES of CHITTERING and GINGIN and CITY of WANNEROO;23,04;41.05.00;0;11,02;12,07;52;12.29
1/14/24;Yanchep;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;19,06;41;0;12,06;12,07;52;11.58
1/14/24;Wanneroo;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,03;36.06.00;0;11,02;12,07;24;10.21
1/14/24;Pinjar;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,04;41.05.00;0;11,02;12,07;52;12.29
1/14/24;Yanchep;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;19,06;41;0;12,06;12,07;52;11.58
1/14/24;Wanneroo;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,03;36.06.00;0;11,02;12,07;24;10.21
1/14/24;Pinjar;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,04;41.05.00;0;11,02;12,07;52;12.29
1/14/24;Yanchep;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;19,06;41;0;12,06;12,07;52;11.58
1/14/24;Wanneroo;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,03;36.06.00;0;11,02;12,07;24;10.21
1/14/24;Pinjar;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,04;41.05.00;0;11,02;12,07;52;12.29
1/14/24;Yanchep;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;19,06;41;0;12,06;12,07;52;11.58
1/14/24;Wanneroo;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,03;36.06.00;0;11,02;12,07;24;10.21
1/14/24;Pinjar;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,04;41.05.00;0;11,02;12,07;52;12.29
1/14/24;Yanchep;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;19,06;41;0;12,06;12,07;52;11.58
1/14/24;Wanneroo;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,03;36.06.00;0;11,02;12,07;24;10.21
1/14/24;Pinjar;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,04;41.05.00;0;11,02;12,07;52;12.29
1/14/24;Yanchep;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;19,06;41;0;12,06;12,07;52;11.58
1/14/24;Wanneroo;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,03;36.06.00;0;11,02;12,07;24;10.21
1/14/24;Pinjar;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,04;41.05.00;0;11,02;12,07;52;12.29
1/14/24;Yanchep;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;19,06;41;0;12,06;12,07;52;11.58
1/14/24;Wanneroo;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,03;36.06.00;0;11,02;12,07;24;10.21
1/14/24;Pinjar;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,04;41.05.00;0;11,02;12,07;52;12.29
1/14/24;Yanchep;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;19,06;41;0;12,06;12,07;52;11.58
1/14/24;Wanneroo;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,03;36.06.00;0;11,02;12,07;24;10.21
1/14/24;Pinjar;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,04;41.05.00;0;11,02;12,07;52;12.29
12/14/23;Stratton;WATCH AND ACT;MIDDLE SWAN, MIDVALE and STRATTON;CITY OF SWAN;14,07;31.05.00;0;10;13;33;14.36
12/14/23;Middle Swan;WATCH AND ACT;MIDDLE SWAN, MIDVALE and STRATTON;CITY OF SWAN;14,07;31.05.00;0;10;13;33;14.36
12/14/23;Midvale;WATCH AND ACT;MIDDLE SWAN, MIDVALE and STRATTON;CITY OF SWAN;15,09;31.03.00;0;12,06;12,07;54;05.02
12/14/23;Stratton;WATCH AND ACT;MIDDLE SWAN, MIDVALE and STRATTON;CITY OF SWAN;14,07;31.05.00;0;10;13;33;14.36
12/14/23;Middle Swan;WATCH AND ACT;MIDDLE SWAN, MIDVALE and STRATTON;CITY OF SWAN;14,07;31.05.00;0;10;13;33;14.36
12/14/23;Midvale;WATCH AND ACT;MIDDLE SWAN, MIDVALE and STRATTON;CITY OF SWAN;15,09;31.03.00;0;12,06;12,07;54;05.02
12/14/23;Stratton;WATCH AND ACT;MIDDLE SWAN, MIDVALE and STRATTON;CITY OF SWAN;14,07;31.05.00;0;10;13;33;14.36
12/14/23;Middle Swan;WATCH AND ACT;MIDDLE SWAN, MIDVALE and STRATTON;CITY OF SWAN;14,07;31.05.00;0;10;13;33;14.36
12/14/23;Midvale;WATCH AND ACT;MIDDLE SWAN, MIDVALE and STRATTON;CITY OF SWAN;15,09;31.03.00;0;12,06;12,07;54;05.02
12/14/23;Stratton;WATCH AND ACT;MIDDLE SWAN and STRATTON;CITY OF SWAN;14,07;31.05.00;0;10;13;33;14.36
12/14/23;Middle Swan;WATCH AND ACT;MIDDLE SWAN and STRATTON;CITY OF SWAN;14,07;31.05.00;0;10;13;33;14.36
12/21/23;Mundaring;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;89;02.02
12/21/23;Parkerville;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;89;02.02
12/21/23;Mundaring;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;89;02.02
12/21/23;Parkerville;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;89;02.02
12/21/23;Mundaring;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;89;02.02
12/21/23;Parkerville;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;89;02.02
12/21/23;Mundaring;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;89;02.02
12/21/23;Parkerville;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;89;02.02
12/21/23;Mundaring;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;89;02.02
12/21/23;Parkerville;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;89;02.02
12/21/23;Mundaring;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;89;02.02
12/21/23;Parkerville;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;89;02.02
12/21/23;Mundaring;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;89;02.02
12/21/23;Parkerville;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;89;02.02
12/21/23;Mundaring;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;89;02.02
12/21/23;Parkerville;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;89;02.02
12/21/23;Mundaring;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;89;02.02
12/21/23;Parkerville;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;89;02.02
12/21/23;Mundaring;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;89;02.02
12/21/23;Parkerville;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;89;02.02
12/21/23;Mundaring;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;89;02.02
12/21/23;Parkerville;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;89;02.02
2/8/24;Stirling;WATCH AND ACT;GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING;CITY OF ALBANY;17,04;39.09.00;0;11,08;12,07;35;16.04
2/8/24;Stirling;WATCH AND ACT;GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING;CITY OF ALBANY;17,04;39.09.00;0;11,08;12,07;35;16.04
2/8/24;Stirling;WATCH AND ACT;GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING;CITY OF ALBANY;17,04;39.09.00;0;11,08;12,07;35;16.04
2/8/24;Stirling;WATCH AND ACT;GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING;CITY OF ALBANY;17,04;39.09.00;0;11,08;12,07;35;16.04
2/8/24;Stirling;WATCH AND ACT;GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING;CITY OF ALBANY;17,04;39.09.00;0;11,08;12,07;35;16.04
2/8/24;Stirling;WATCH AND ACT;GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING;CITY OF ALBANY;17,04;39.09.00;0;11,08;12,07;35;16.04
2/8/24;Guildford;WATCH AND ACT;HAZELMERE, HIGH WYCOMBE, PERTH AIRPORT and SOUTH GUILDFORD;CITY OF SWAN and SHIRE OF KALAMUNDA;15,04;41.01.00;0;11,08;12,07;50;12.21
2/8/24;Kalamunda;WATCH AND ACT;HAZELMERE, HIGH WYCOMBE, PERTH AIRPORT and SOUTH GUILDFORD;CITY OF SWAN and SHIRE OF KALAMUNDA;21,09;40.05.00;0;12,06;12,07;59;04.58
2/8/24;Hazelmere;WATCH AND ACT;HAZELMERE, HIGH WYCOMBE, PERTH AIRPORT and SOUTH GUILDFORD;CITY OF SWAN and SHIRE OF KALAMUNDA;15,04;41.01.00;0;11,08;12,07;50;12.21
2/8/24;High Wycombe;WATCH AND ACT;HAZELMERE, HIGH WYCOMBE, PERTH AIRPORT and SOUTH GUILDFORD;CITY OF SWAN and SHIRE OF KALAMUNDA;15,04;41.01.00;0;11,08;12,07;50;12.21
2/8/24;Perth Airport;WATCH AND ACT;HAZELMERE, HIGH WYCOMBE, PERTH AIRPORT and SOUTH GUILDFORD;CITY OF SWAN and SHIRE OF KALAMUNDA;15,04;41.01.00;0;11,08;12,07;50;12.21
2/8/24;South Guildford;WATCH AND ACT;HAZELMERE, HIGH WYCOMBE, PERTH AIRPORT and SOUTH GUILDFORD;CITY OF SWAN and SHIRE OF KALAMUNDA;15,04;41.01.00;0;11,08;12,07;50;12.21
2/8/24;South Perth;WATCH AND ACT;HAZELMERE, HIGH WYCOMBE, PERTH AIRPORT and SOUTH GUILDFORD;CITY OF SWAN and SHIRE OF KALAMUNDA;17,04;39.09.00;0;11,08;12,07;35;16.04
2/8/24;Stirling;WATCH AND ACT;GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING;CITY OF ALBANY;17,04;39.09.00;0;11,08;12,07;35;16.04
2/8/24;Guildford;WATCH AND ACT;PERTH AIRPORT, HIGH WYCOMBE and SOUTH GUILDFORD;CITIES OF SWAN and BELMONT and SHIRE OF KALAMUNDA;15,04;41.01.00;0;11,08;12,07;50;12.21
2/8/24;Kalamunda;WATCH AND ACT;PERTH AIRPORT, HIGH WYCOMBE and SOUTH GUILDFORD;CITIES OF SWAN and BELMONT and SHIRE OF KALAMUNDA;21,09;40.05.00;0;12,06;12,07;59;04.58
2/8/24;High Wycombe;WATCH AND ACT;PERTH AIRPORT, HIGH WYCOMBE and SOUTH GUILDFORD;CITIES OF SWAN and BELMONT and SHIRE OF KALAMUNDA;15,04;41.01.00;0;11,08;12,07;50;12.21
2/8/24;Belmont;WATCH AND ACT;PERTH AIRPORT, HIGH WYCOMBE and SOUTH GUILDFORD;CITIES OF SWAN and BELMONT and SHIRE OF KALAMUNDA;17,04;39.09.00;0;11,08;12,07;35;16.04
2/8/24;Perth Airport;WATCH AND ACT;PERTH AIRPORT, HIGH WYCOMBE and SOUTH GUILDFORD;CITIES OF SWAN and BELMONT and SHIRE OF KALAMUNDA;15,04;41.01.00;0;11,08;12,07;50;12.21
2/8/24;South Guildford;WATCH AND ACT;PERTH AIRPORT, HIGH WYCOMBE and SOUTH GUILDFORD;CITIES OF SWAN and BELMONT and SHIRE OF KALAMUNDA;15,04;41.01.00;0;11,08;12,07;50;12.21
2/8/24;South Perth;WATCH AND ACT;PERTH AIRPORT, HIGH WYCOMBE and SOUTH GUILDFORD;CITIES OF SWAN and BELMONT and SHIRE OF KALAMUNDA;17,04;39.09.00;0;11,08;12,07;35;16.04
