Date;Suburb;Time;Status;Location;Area;Minimum temperature (�C);Maximum temperature (�C);Rainfall (mm);Evaporation (mm);Sunshine (hours);Direction of maximum wind gust;Speed of maximum wind gust (km/h);Time of maximum wind gust
12/22/23;Serpentine;20.57.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;20;28.00.00;0;12,06;12,07;E;28;00.15
12/22/23;Gidgegannup;22.00.00;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;18,05;32.08.00;0;12,06;12,06;W;30;11.31
12/22/23;Wooroloo;22.00.00;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;18,05;32.08.00;0;12,06;12,06;W;30;11.31
12/22/23;Bailup;22.00.00;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;17,01;32.08.00;0;11,01;11,01;W;30;11.31
12/22/23;Mundaring;22.00.00;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;20,08;33.04.00;0;12,06;12,07;E;63;01.18
12/22/23;Jarrahdale;22.06.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;18,05;32.08.00;0;12,06;12,06;W;30;11.31
12/22/23;Keysbrook;22.06.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;21,04;32.05.00;0;12,06;12,07;E;52;NULL
12/22/23;Serpentine;22.06.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;20;28.00.00;0;12,06;12,07;E;28;00.15
12/22/23;Gidgegannup;00.00.00;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;18,05;32.08.00;0;12,06;12,06;W;30;11.31
12/22/23;Wooroloo;00.00.00;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;18,05;32.08.00;0;12,06;12,06;W;30;11.31
12/22/23;Bailup;00.00.00;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;17,01;32.08.00;0;11,01;11,01;W;30;11.31
12/22/23;Mundaring;00.00.00;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;20,08;33.04.00;0;12,06;12,07;E;63;01.18
12/22/23;Jarrahdale;00.01.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;18,05;32.08.00;0;12,06;12,06;W;30;11.31
12/22/23;Keysbrook;00.01.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;21,04;32.05.00;0;12,06;12,07;E;52;NULL
12/22/23;Serpentine;00.01.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;20;28.00.00;0;12,06;12,07;E;28;00.15
12/22/23;Gidgegannup;02.00.00;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;18,05;32.08.00;0;12,06;12,06;W;30;11.31
12/22/23;Wooroloo;02.00.00;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;18,05;32.08.00;0;12,06;12,06;W;30;11.31
12/22/23;Bailup;02.00.00;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;17,01;32.08.00;0;11,01;11,01;W;30;11.31
12/22/23;Mundaring;02.00.00;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;20,08;33.04.00;0;12,06;12,07;E;63;01.18
12/22/23;Jarrahdale;02.01.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;18,05;32.08.00;0;12,06;12,06;W;30;11.31
12/22/23;Keysbrook;02.01.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;21,04;32.05.00;0;12,06;12,07;E;52;NULL
12/22/23;Serpentine;02.01.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;20;28.00.00;0;12,06;12,07;E;28;00.15
12/22/23;Jarrahdale;03.51.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;18,05;32.08.00;0;12,06;12,06;W;30;11.31
12/22/23;Keysbrook;03.51.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;21,04;32.05.00;0;12,06;12,07;E;52;NULL
12/22/23;Serpentine;03.51.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;20;28.00.00;0;12,06;12,07;E;28;00.15
12/22/23;Jarrahdale;05.40.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;18,05;32.08.00;0;12,06;12,06;W;30;11.31
12/22/23;Keysbrook;05.40.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;21,04;32.05.00;0;12,06;12,07;E;52;NULL
12/22/23;Serpentine;05.40.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;20;28.00.00;0;12,06;12,07;E;28;00.15
12/22/23;Jarrahdale;07.36.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;18,05;32.08.00;0;12,06;12,06;W;30;11.31
12/22/23;Keysbrook;07.36.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;21,04;32.05.00;0;12,06;12,07;E;52;NULL
12/22/23;Serpentine;07.36.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;20;28.00.00;0;12,06;12,07;E;28;00.15
2/9/24;Stirling;08.56.00;WATCH AND ACT;GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING;CITY OF ALBANY;19,09;42;0;14,02;12,05;SW;33;15.34
2/9/24;Stirling;11.03.00;WATCH AND ACT;GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING;CITY OF ALBANY;19,09;42;0;14,02;12,05;SW;33;15.34
2/9/24;Spearwood;11.16.00;WATCH AND ACT;SPEARWOOD;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;NE;44;09.21
2/9/24;Spearwood;11.25.00;WATCH AND ACT;SPEARWOOD, MUNSTER and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;NE;44;09.21
2/9/24;Munster;11.25.00;WATCH AND ACT;SPEARWOOD, MUNSTER and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;NE;44;09.21
2/9/24;Spearwood;11.53.00;WATCH AND ACT;SPEARWOOD, MUNSTER and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;NE;44;09.21
2/9/24;Munster;11.53.00;WATCH AND ACT;SPEARWOOD, MUNSTER and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;NE;44;09.21
2/9/24;Spearwood;13.21.00;WATCH AND ACT;SPEARWOOD, MUNSTER, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;NE;44;09.21
2/9/24;Bibra Lake;13.21.00;WATCH AND ACT;SPEARWOOD, MUNSTER, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;NE;44;09.21
2/9/24;Munster;13.21.00;WATCH AND ACT;SPEARWOOD, MUNSTER, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;NE;44;09.21
2/9/24;Spearwood;13.28.00;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;NE;44;09.21
2/9/24;Bibra Lake;13.28.00;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;NE;44;09.21
2/9/24;Coogee;13.28.00;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;NE;44;09.21
2/9/24;Spearwood;15.08.00;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;NE;44;09.21
2/9/24;Bibra Lake;15.08.00;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;NE;44;09.21
2/9/24;Coogee;15.08.00;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;NE;44;09.21
2/9/24;Spearwood;15.56.00;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;18,08;43.04.00;0;14,02;12,05;ENE;46;09.21
2/9/24;Bibra Lake;15.56.00;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;NE;44;09.21
2/9/24;Coogee;15.56.00;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;NE;44;09.21
2/9/24;Spearwood;17.10.00;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;NE;44;09.21
2/9/24;Bibra Lake;17.10.00;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;NE;44;09.21
2/9/24;Coogee;17.10.00;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;NE;44;09.21
2/9/24;Spearwood;19.00.00;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;NE;44;09.21
2/9/24;Bibra Lake;19.00.00;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;NE;44;09.21
2/9/24;Coogee;19.00.00;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;NE;44;09.21
12/18/23;Kalamunda;09.19.00;WATCH AND ACT;KEWDALE and WATTLE GROVE;CITY OF BELMONT and CITY OF KALAMUNDA;14,09;30.02.00;0;12,06;12,07;E;70;08.10
12/18/23;Kewdale;09.19.00;WATCH AND ACT;KEWDALE and WATTLE GROVE;CITY OF BELMONT and CITY OF KALAMUNDA;16,06;31.06.00;0;13;13,02;E;56;07.21
12/18/23;Wattle Grove;09.19.00;WATCH AND ACT;KEWDALE and WATTLE GROVE;CITY OF BELMONT and CITY OF KALAMUNDA;14,09;30.02.00;0;12,06;12,07;E;70;08.10
12/18/23;Belmont;09.19.00;WATCH AND ACT;KEWDALE and WATTLE GROVE;CITY OF BELMONT and CITY OF KALAMUNDA;16,07;31.02.00;0;13;13,02;ESE;41;07.10
12/18/23;Kalamunda;09.56.00;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;14,09;30.02.00;0;12,06;12,07;E;70;08.10
12/18/23;Kewdale;09.56.00;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;16,06;31.06.00;0;13;13,02;E;56;07.21
12/18/23;Welshpool;09.56.00;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;16,06;31.06.00;0;13;13,02;E;56;07.21
12/18/23;Wattle Grove;09.56.00;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;14,09;30.02.00;0;12,06;12,07;E;70;08.10
12/18/23;Belmont;09.56.00;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;16,07;31.02.00;0;13;13,02;ESE;41;07.10
12/18/23;Kalamunda;10.46.00;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;14,09;30.02.00;0;12,06;12,07;E;70;08.10
12/18/23;Kewdale;10.46.00;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;16,06;31.06.00;0;12,06;13,02;E;56;07.21
12/18/23;Welshpool;10.46.00;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;16,06;31.06.00;0;13;13,02;E;56;07.21
12/18/23;Wattle Grove;10.46.00;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;14,09;30.02.00;0;12,06;12,07;E;70;08.10
12/18/23;Belmont;10.46.00;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;16,07;31.02.00;0;13;13,02;ESE;41;07.10
12/18/23;Kalamunda;12.18.00;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;14,09;30.02.00;0;12,06;12,07;E;70;08.10
12/18/23;Kewdale;12.18.00;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;16,06;31.06.00;0;13;13,02;E;56;07.21
12/18/23;Welshpool;12.18.00;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;16,06;31.06.00;0;13;13,02;E;56;07.21
12/18/23;Wattle Grove;12.18.00;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;14,09;30.02.00;0;12,06;12,07;E;70;08.10
12/18/23;Belmont;12.18.00;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;16,07;31.02.00;0;13;13,02;ESE;41;07.10
1/1/24;Jarrahdale;14.10.00;WATCH AND ACT;DARLING DOWNS;SHIRE OF SERPENTINE-JARRAHDALE;17,01;30.09.00;0;9;11,08;WSW;31;14.44
1/1/24;Darling Downs;14.10.00;WATCH AND ACT;DARLING DOWNS;SHIRE OF SERPENTINE-JARRAHDALE;16;27.08.00;0;12,06;11,08;SW;48;14.15
1/1/24;Serpentine;14.10.00;WATCH AND ACT;DARLING DOWNS;SHIRE OF SERPENTINE-JARRAHDALE;17,09;24.00.00;0;12,06;12,07;SSW;67;19.08
1/1/24;Jarrahdale;14.29.00;WATCH AND ACT;DARLING DOWNS;SHIRE OF SERPENTINE-JARRAHDALE;17,01;30.09.00;0;9;11,08;WSW;31;14.44
1/1/24;Darling Downs;14.29.00;WATCH AND ACT;DARLING DOWNS;SHIRE OF SERPENTINE-JARRAHDALE;16;27.08.00;0;12,06;11,08;SW;48;14.15
1/1/24;Serpentine;14.29.00;WATCH AND ACT;DARLING DOWNS;SHIRE OF SERPENTINE-JARRAHDALE;17,09;24.00.00;0;12,06;12,07;SSW;67;19.08
1/15/24;Yanchep;09.31.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;21,03;38.01.00;0;12,06;12,07;WSW;43;13.19
1/15/24;Wanneroo;09.31.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;22,03;34.04.00;0;11;12,01;WSW;26;13.42
1/15/24;Pinjar;09.31.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;21,08;36.06.00;0;11;12,01;W;43;11.44
1/15/24;Yanchep;09.55.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;21,03;38.01.00;0;12,06;12,07;WSW;43;13.19
1/15/24;Wanneroo;09.55.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;22,03;34.04.00;0;11;12,01;WSW;26;13.42
1/15/24;Pinjar;09.55.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;21,08;36.06.00;0;11;12,01;W;43;11.44
12/9/23;Ellenbrook;22.25.00;WATCH AND ACT;ELLENBROOK;CITY OF SWAN;13,08;28.08.00;0;10,02;13;ESE;39;14.40
12/9/23;Ellenbrook;22.37.00;WATCH AND ACT;ELLENBROOK;CITY OF SWAN;13,08;28.08.00;0;10,02;13;ESE;39;14.40
12/23/23;Jarrahdale;08.46.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;15,09;35.04.00;0;8,04;13,01;ESE;39;21.50
12/23/23;Keysbrook;08.46.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;15,05;31.05.00;0;12,06;12,07;E;52;NULL
12/23/23;Serpentine;08.46.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;19,08;27.06.00;0;12,06;12,07;ESE;54;22.35
12/23/23;Jarrahdale;09.52.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;15,09;35.04.00;0;8,04;13,01;ESE;39;21.50
12/23/23;Keysbrook;09.52.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;15,05;31.05.00;0;12,06;12,07;E;52;NULL
12/23/23;Serpentine;09.52.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;19,08;27.06.00;0;12,06;12,07;ESE;54;22.35
12/23/23;Jarrahdale;11.50.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;15,09;35.04.00;0;8,04;13,01;ESE;39;21.50
12/23/23;Keysbrook;11.50.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;15,05;31.05.00;0;12,06;12,07;E;52;NULL
12/23/23;Serpentine;11.50.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;19,08;27.06.00;0;12,06;12,07;ESE;54;22.35
12/23/23;Jarrahdale;13.55.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;15,09;35.04.00;0;8,04;13,01;ESE;39;21.50
12/23/23;Keysbrook;13.55.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;15,05;31.05.00;0;12,06;12,07;E;52;NULL
12/23/23;Serpentine;13.55.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;19,08;27.06.00;0;12,06;12,07;ESE;54;22.35
12/23/23;Jarrahdale;15.47.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;15,09;35.04.00;0;8,04;13,01;ESE;39;21.50
12/23/23;Keysbrook;15.47.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;15,05;31.05.00;0;12,06;12,07;E;52;NULL
12/23/23;Serpentine;15.47.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;19,08;27.06.00;0;12,06;12,07;ESE;54;22.35
1/13/24;Yanchep;14.00.00;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP and YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;;43;3;12,06;12,07;E;44;03.04
1/13/24;Wanneroo;14.00.00;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP and YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;23,02;40.07.00;1;11;11,03;E;33;00.41
1/13/24;Yanchep;15.52.00;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;;43;3;12,06;12,07;E;44;03.04
1/13/24;Wanneroo;15.52.00;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;23,02;40.07.00;1;11;11,03;E;33;00.41
1/13/24;Yanchep;18.00.00;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;;43;3;12,06;12,07;E;44;03.04
1/13/24;Wanneroo;18.00.00;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;23,02;40.07.00;1;11;11,03;E;33;00.41
1/13/24;Yanchep;19.42.00;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;;43;3;12,06;12,07;E;44;03.04
1/13/24;Wanneroo;19.42.00;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;23,02;40.07.00;1;11;11,03;E;33;00.41
1/13/24;Yanchep;19.57.00;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;;43;3;12,06;12,07;E;44;03.04
1/13/24;Wanneroo;19.57.00;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;23,02;40.07.00;1;11;11,03;E;33;00.41
1/13/24;Yanchep;21.20.00;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;;43;3;12,06;12,07;E;44;03.04
1/13/24;Wanneroo;21.20.00;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;23,02;40.07.00;1;11;11,03;E;33;00.41
1/13/24;Yanchep;23.20.00;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;;43;3;12,06;12,07;E;44;03.04
1/13/24;Wanneroo;23.20.00;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;23,02;40.07.00;1;11;11,03;E;33;00.41
1/13/24;Yanchep;01.11.00;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;;43;3;12,06;12,07;E;44;03.04
1/13/24;Wanneroo;01.11.00;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;23,02;40.07.00;1;11;11,03;E;33;00.41
1/13/24;Yanchep;03.10.00;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;;43;3;12,06;12,07;E;44;03.04
1/13/24;Wanneroo;03.10.00;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;23,02;40.07.00;1;11;11,03;E;33;00.41
1/13/24;Yanchep;05.01.00;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;;43;3;12,06;12,07;E;44;03.04
1/13/24;Wanneroo;05.01.00;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;23,02;40.07.00;1;11;11,03;E;33;00.41
1/13/24;Yanchep;06.49.00;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;;43;3;12,06;12,07;E;44;03.04
1/13/24;Wanneroo;06.49.00;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;23,02;40.07.00;1;11;11,03;E;33;00.41
2/18/24;Karrinyup;19.00.00;WATCH AND ACT;CARINE, GWELUP and KARRINYUP;CITY OF STIRLING;23,04;42.09.00;0;10,04;6,02;ENE;30;03.56
2/18/24;Gwelup;19.00.00;WATCH AND ACT;CARINE, GWELUP and KARRINYUP;CITY OF STIRLING;23,04;42.09.00;0;10,04;6,02;ENE;30;03.56
